site_id,bs_id,scenario,sector_az_deg,lat,lon,total_MHz,used_MHz,util_pct,attached_users,demand_Mbps,served_Mbps
1650,4950,UMI,30.0,43.76403,-79.57818,100.0,16.539,16.5,116,46.8,46.8
1650,4951,UMI,150.0,43.76403,-79.57818,100.0,15.678,15.7,134,48.81,48.81
1650,4952,UMI,270.0,43.76403,-79.57818,100.0,8.632,8.6,85,32.82,32.82
1651,4953,UMI,30.0,43.76403,-79.57181,100.0,19.124,19.1,198,73.68,73.68
1651,4954,UMI,150.0,43.76403,-79.57181,100.0,39.385,39.4,300,128.55,128.55
1651,4955,UMI,270.0,43.76403,-79.57181,100.0,28.348,28.3,211,86.27,86.27
1652,4956,UMI,30.0,43.76403,-79.56543,100.0,16.234,16.2,149,59.43,59.43
1652,4957,UMI,150.0,43.76403,-79.56543,100.0,18.635,18.6,184,68.83,68.83
1652,4958,UMI,270.0,43.76403,-79.56543,100.0,31.865,31.9,329,126.21,126.21
1653,4959,UMI,30.0,43.76403,-79.55906,100.0,16.641,16.6,176,69.45,69.45
1653,4960,UMI,150.0,43.76403,-79.55906,100.0,11.482,11.5,133,41.98,41.98
1653,4961,UMI,270.0,43.76403,-79.55906,100.0,23.45,23.5,185,83.8,83.8
1654,4962,UMI,30.0,43.76403,-79.55269,100.0,19.99,20.0,164,77.26,77.26
1654,4963,UMI,150.0,43.76403,-79.55269,100.0,17.019,17.0,157,63.9,63.9
1654,4964,UMI,270.0,43.76403,-79.55269,100.0,18.96,19.0,148,55.3,55.3
1655,4965,UMI,30.0,43.76403,-79.54632,100.0,9.045,9.0,119,37.31,37.31
1655,4966,UMI,150.0,43.76403,-79.54632,100.0,16.2,16.2,139,54.08,54.08
1655,4967,UMI,270.0,43.76403,-79.54632,100.0,15.116,15.1,111,49.8,49.8
1656,4968,UMI,30.0,43.76403,-79.53994,100.0,15.839,15.8,158,63.53,63.53
1656,4969,UMI,150.0,43.76403,-79.53994,100.0,14.197,14.2,113,52.56,52.56
1656,4970,UMI,270.0,43.76403,-79.53994,100.0,9.889,9.9,104,36.4,36.4
1657,4971,UMI,30.0,43.76403,-79.53357,100.0,20.412,20.4,157,67.85,67.85
1657,4972,UMI,150.0,43.76403,-79.53357,100.0,14.884,14.9,129,56.02,56.02
1657,4973,UMI,270.0,43.76403,-79.53357,100.0,9.146,9.1,104,40.13,40.13
1658,4974,UMI,30.0,43.76403,-79.5272,100.0,36.002,36.0,338,116.19,116.19
1658,4975,UMI,150.0,43.76403,-79.5272,100.0,41.129,41.1,358,145.59,145.59
1658,4976,UMI,270.0,43.76403,-79.5272,100.0,26.329,26.3,233,95.81,95.81
1659,4977,UMI,30.0,43.76403,-79.52082,100.0,37.059,37.1,288,119.43,119.43
1659,4978,UMI,150.0,43.76403,-79.52082,100.0,38.318,38.3,344,140.29,140.29
1659,4979,UMI,270.0,43.76403,-79.52082,100.0,39.264,39.3,359,141.04,141.04
1660,4980,UMI,30.0,43.76403,-79.51445,100.0,50.272,50.3,421,160.36,160.36
1660,4981,UMI,150.0,43.76403,-79.51445,100.0,29.468,29.5,253,109.71,109.71
1660,4982,UMI,270.0,43.76403,-79.51445,100.0,39.097,39.1,353,137.0,137.0
1661,4983,UMI,30.0,43.76403,-79.50808,100.0,15.701,15.7,153,56.95,56.95
1661,4984,UMI,150.0,43.76403,-79.50808,100.0,20.486,20.5,189,73.37,73.37
1661,4985,UMI,270.0,43.76403,-79.50808,100.0,25.469,25.5,283,101.71,101.71
1662,4986,UMI,30.0,43.76403,-79.50171,100.0,36.097,36.1,332,115.99,115.99
1662,4987,UMI,150.0,43.76403,-79.50171,100.0,23.708,23.7,284,97.17,97.17
1662,4988,UMI,270.0,43.76403,-79.50171,100.0,31.773,31.8,276,109.0,109.0
1663,4989,UMI,30.0,43.76403,-79.49533,100.0,22.209,22.2,258,89.81,89.81
1663,4990,UMI,150.0,43.76403,-79.49533,100.0,35.851,35.9,340,127.5,127.5
1663,4991,UMI,270.0,43.76403,-79.49533,100.0,38.268,38.3,312,117.2,117.2
1664,4992,UMI,30.0,43.76403,-79.48896,100.0,15.887,15.9,167,64.97,64.97
1664,4993,UMI,150.0,43.76403,-79.48896,100.0,32.124,32.1,229,97.41,97.41
1664,4994,UMI,270.0,43.76403,-79.48896,100.0,26.876,26.9,233,92.92,92.92
1665,4995,UMI,30.0,43.76403,-79.48259,100.0,15.415,15.4,159,51.42,51.42
1665,4996,UMI,150.0,43.76403,-79.48259,100.0,15.3,15.3,132,50.02,50.02
1665,4997,UMI,270.0,43.76403,-79.48259,100.0,16.675,16.7,142,60.73,60.73
1666,4998,UMI,30.0,43.76403,-79.47622,100.0,16.879,16.9,166,67.23,67.23
1666,4999,UMI,150.0,43.76403,-79.47622,100.0,16.73,16.7,155,61.49,61.49
1666,5000,UMI,270.0,43.76403,-79.47622,100.0,20.803,20.8,152,64.49,64.49
1667,5001,UMI,30.0,43.76403,-79.46984,100.0,16.338,16.3,160,59.45,59.45
1667,5002,UMI,150.0,43.76403,-79.46984,100.0,17.909,17.9,164,65.28,65.28
1667,5003,UMI,270.0,43.76403,-79.46984,100.0,19.863,19.9,140,58.43,58.43
1668,5004,UMI,30.0,43.76403,-79.46347,100.0,51.319,51.3,343,136.86,136.86
1668,5005,UMI,150.0,43.76403,-79.46347,100.0,48.405,48.4,399,141.4,141.4
1668,5006,UMI,270.0,43.76403,-79.46347,100.0,34.33,34.3,258,112.54,112.54
1669,5007,UMI,30.0,43.76403,-79.4571,100.0,57.053,57.1,440,160.92,160.92
1669,5008,UMI,150.0,43.76403,-79.4571,100.0,52.418,52.4,338,137.69,137.69
1669,5009,UMI,270.0,43.76403,-79.4571,100.0,48.028,48.0,379,154.31,154.31
1670,5010,UMI,30.0,43.76403,-79.45072,100.0,41.272,41.3,307,130.23,130.23
1670,5011,UMI,150.0,43.76403,-79.45072,100.0,56.106,56.1,374,148.48,148.48
1670,5012,UMI,270.0,43.76403,-79.45072,100.0,58.978,59.0,427,164.62,164.62
1671,5013,UMI,30.0,43.76403,-79.44435,100.0,36.402,36.4,247,92.53,92.53
1671,5014,UMI,150.0,43.76403,-79.44435,100.0,38.816,38.8,220,95.69,95.69
1671,5015,UMI,270.0,43.76403,-79.44435,100.0,33.054,33.1,190,82.55,82.55
1672,5016,UMI,30.0,43.76403,-79.43798,100.0,50.19,50.2,341,131.21,131.21
1672,5017,UMI,150.0,43.76403,-79.43798,100.0,45.317,45.3,203,93.72,93.72
1672,5018,UMI,270.0,43.76403,-79.43798,100.0,45.863,45.9,282,117.84,117.84
1673,5019,UMI,30.0,43.76403,-79.43161,100.0,41.774,41.8,297,117.7,117.7
1673,5020,UMI,150.0,43.76403,-79.43161,100.0,25.696,25.7,169,59.31,59.31
1673,5021,UMI,270.0,43.76403,-79.43161,100.0,41.773,41.8,280,109.16,109.16
1674,5022,UMI,30.0,43.76403,-79.42523,100.0,27.833,27.8,242,84.25,84.25
1674,5023,UMI,150.0,43.76403,-79.42523,100.0,35.143,35.1,248,98.29,98.29
1674,5024,UMI,270.0,43.76403,-79.42523,100.0,28.106,28.1,198,85.08,85.08
1675,5025,UMI,30.0,43.76403,-79.41886,100.0,32.517,32.5,265,106.85,106.85
1675,5026,UMI,150.0,43.76403,-79.41886,100.0,53.681,53.7,426,157.59,157.59
1675,5027,UMI,270.0,43.76403,-79.41886,100.0,41.951,42.0,291,121.5,121.5
1676,5028,UMI,30.0,43.76403,-79.41249,100.0,48.609,48.6,400,156.38,156.38
1676,5029,UMI,150.0,43.76403,-79.41249,100.0,44.543,44.5,352,133.24,133.24
1676,5030,UMI,270.0,43.76403,-79.41249,100.0,58.539,58.5,391,153.0,153.0
1677,5031,UMI,30.0,43.76403,-79.40612,100.0,68.775,68.8,576,212.98,212.98
1677,5032,UMI,150.0,43.76403,-79.40612,100.0,76.243,76.2,508,205.1,205.1
1677,5033,UMI,270.0,43.76403,-79.40612,100.0,75.901,75.9,500,214.18,214.18
1678,5034,UMI,30.0,43.76403,-79.39974,100.0,70.235,70.2,521,210.14,210.14
1678,5035,UMI,150.0,43.76403,-79.39974,100.0,72.112,72.1,568,215.98,215.98
1678,5036,UMI,270.0,43.76403,-79.39974,100.0,76.641,76.6,579,229.36,229.36
1679,5037,UMI,30.0,43.76403,-79.39337,100.0,58.813,58.8,467,174.25,174.25
1679,5038,UMI,150.0,43.76403,-79.39337,100.0,56.78,56.8,439,172.51,172.51
1679,5039,UMI,270.0,43.76403,-79.39337,100.0,71.061,71.1,491,200.49,200.49
1680,5040,UMI,30.0,43.76403,-79.387,100.0,57.348,57.3,389,152.32,152.32
1680,5041,UMI,150.0,43.76403,-79.387,100.0,38.91,38.9,308,112.81,112.81
1680,5042,UMI,270.0,43.76403,-79.387,100.0,57.903,57.9,413,161.39,161.39
1681,5043,UMI,30.0,43.76403,-79.38062,100.0,48.086,48.1,352,136.75,136.75
1681,5044,UMI,150.0,43.76403,-79.38062,100.0,78.919,78.9,434,176.2,176.2
1681,5045,UMI,270.0,43.76403,-79.38062,100.0,58.569,58.6,395,153.59,153.59
1682,5046,UMI,30.0,43.76403,-79.37425,100.0,59.672,59.7,366,162.05,162.05
1682,5047,UMI,150.0,43.76403,-79.37425,100.0,72.637,72.6,435,172.0,172.0
1682,5048,UMI,270.0,43.76403,-79.37425,100.0,48.232,48.2,368,142.14,142.14
1683,5049,UMI,30.0,43.76403,-79.36788,100.0,45.386,45.4,318,117.44,117.44
1683,5050,UMI,150.0,43.76403,-79.36788,100.0,55.499,55.5,394,147.62,147.62
1683,5051,UMI,270.0,43.76403,-79.36788,100.0,56.353,56.4,431,155.68,155.68
1684,5052,UMI,30.0,43.76403,-79.36151,100.0,20.903,20.9,149,59.9,59.9
1684,5053,UMI,150.0,43.76403,-79.36151,100.0,29.038,29.0,186,82.27,82.27
1684,5054,UMI,270.0,43.76403,-79.36151,100.0,38.956,39.0,245,100.96,100.96
1685,5055,UMI,30.0,43.76403,-79.35513,100.0,19.836,19.8,138,50.61,50.61
1685,5056,UMI,150.0,43.76403,-79.35513,100.0,20.019,20.0,143,58.94,58.94
1685,5057,UMI,270.0,43.76403,-79.35513,100.0,19.376,19.4,173,68.24,68.24
1686,5058,UMI,30.0,43.76403,-79.34876,100.0,22.251,22.3,183,79.73,79.73
1686,5059,UMI,150.0,43.76403,-79.34876,100.0,25.985,26.0,203,66.41,66.41
1686,5060,UMI,270.0,43.76403,-79.34876,100.0,14.934,14.9,130,41.04,41.04
1687,5061,UMI,30.0,43.76403,-79.34239,100.0,19.471,19.5,155,60.09,60.09
1687,5062,UMI,150.0,43.76403,-79.34239,100.0,39.555,39.6,255,101.24,101.24
1687,5063,UMI,270.0,43.76403,-79.34239,100.0,32.399,32.4,226,101.0,101.0
1688,5064,UMI,30.0,43.76403,-79.33601,100.0,36.915,36.9,288,112.03,112.03
1688,5065,UMI,150.0,43.76403,-79.33601,100.0,48.783,48.8,372,146.46,146.46
1688,5066,UMI,270.0,43.76403,-79.33601,100.0,32.928,32.9,232,90.99,90.99
1689,5067,UMI,30.0,43.76403,-79.32964,100.0,56.099,56.1,354,148.93,148.93
1689,5068,UMI,150.0,43.76403,-79.32964,100.0,76.231,76.2,438,180.74,180.74
1689,5069,UMI,270.0,43.76403,-79.32964,100.0,47.388,47.4,353,144.55,144.55
1690,5070,UMI,30.0,43.76403,-79.32327,100.0,62.857,62.9,458,179.11,179.11
1690,5071,UMI,150.0,43.76403,-79.32327,100.0,89.754,89.8,472,201.97,201.97
1690,5072,UMI,270.0,43.76403,-79.32327,100.0,78.85,78.9,473,182.83,182.83
1691,5073,UMI,30.0,43.76403,-79.3169,100.0,88.176,88.2,489,213.43,213.43
1691,5074,UMI,150.0,43.76403,-79.3169,100.0,87.74,87.7,536,206.91,206.91
1691,5075,UMI,270.0,43.76403,-79.3169,100.0,83.028,83.0,452,188.25,188.25
1692,5076,UMI,30.0,43.76403,-79.31052,100.0,63.659,63.7,436,173.69,173.69
1692,5077,UMI,150.0,43.76403,-79.31052,100.0,77.03,77.0,469,188.46,188.46
1692,5078,UMI,270.0,43.76403,-79.31052,100.0,83.613,83.6,506,208.72,208.72
1693,5079,UMI,30.0,43.76403,-79.30415,100.0,72.777,72.8,453,180.98,180.98
1693,5080,UMI,150.0,43.76403,-79.30415,100.0,61.4,61.4,507,181.96,181.96
1693,5081,UMI,270.0,43.76403,-79.30415,100.0,59.375,59.4,458,186.39,186.39
1694,5082,UMI,30.0,43.76403,-79.29778,100.0,40.779,40.8,253,115.0,115.0
1694,5083,UMI,150.0,43.76403,-79.29778,100.0,43.72,43.7,267,115.51,115.51
1694,5084,UMI,270.0,43.76403,-79.29778,100.0,46.153,46.2,320,127.26,127.26
1695,5085,UMI,30.0,43.76403,-79.29141,100.0,54.451,54.5,393,146.45,146.45
1695,5086,UMI,150.0,43.76403,-79.29141,100.0,31.326,31.3,309,102.41,102.41
1695,5087,UMI,270.0,43.76403,-79.29141,100.0,27.06,27.1,214,80.39,80.39
1696,5088,UMI,30.0,43.76403,-79.28503,100.0,55.382,55.4,421,188.88,188.88
1696,5089,UMI,150.0,43.76403,-79.28503,100.0,65.14,65.1,453,181.94,181.94
1696,5090,UMI,270.0,43.76403,-79.28503,100.0,61.835,61.8,421,173.86,173.86
1697,5091,UMI,30.0,43.76403,-79.27866,100.0,32.07,32.1,251,108.16,108.16
1697,5092,UMI,150.0,43.76403,-79.27866,100.0,40.41,40.4,270,104.34,104.34
1697,5093,UMI,270.0,43.76403,-79.27866,100.0,47.52,47.5,356,145.2,145.2
1698,5094,UMI,30.0,43.76403,-79.27229,100.0,36.872,36.9,323,104.86,104.86
1698,5095,UMI,150.0,43.76403,-79.27229,100.0,43.069,43.1,305,114.22,114.22
1698,5096,UMI,270.0,43.76403,-79.27229,100.0,43.916,43.9,298,122.26,122.26
1699,5097,UMI,30.0,43.76403,-79.26591,100.0,53.298,53.3,342,125.45,125.45
1699,5098,UMI,150.0,43.76403,-79.26591,100.0,66.836,66.8,405,157.88,157.88
1699,5099,UMI,270.0,43.76403,-79.26591,100.0,58.375,58.4,432,167.19,167.19
1700,5100,UMI,30.0,43.76403,-79.25954,100.0,80.846,80.8,504,190.16,190.16
1700,5101,UMI,150.0,43.76403,-79.25954,100.0,72.756,72.8,456,168.29,168.29
1700,5102,UMI,270.0,43.76403,-79.25954,100.0,79.684,79.7,445,190.13,190.13
1701,5103,UMI,30.0,43.76403,-79.25317,100.0,79.343,79.3,548,229.29,229.29
1701,5104,UMI,150.0,43.76403,-79.25317,100.0,72.119,72.1,490,197.26,197.26
1701,5105,UMI,270.0,43.76403,-79.25317,100.0,84.767,84.8,484,209.78,209.78
1702,5106,UMI,30.0,43.76403,-79.2468,100.0,63.916,63.9,541,217.3,217.3
1702,5107,UMI,150.0,43.76403,-79.2468,100.0,72.615,72.6,480,203.14,203.14
1702,5108,UMI,270.0,43.76403,-79.2468,100.0,72.042,72.0,516,208.93,208.93
1703,5109,UMI,30.0,43.76403,-79.24042,100.0,57.177,57.2,459,171.49,171.49
1703,5110,UMI,150.0,43.76403,-79.24042,100.0,61.963,62.0,479,188.42,188.42
1703,5111,UMI,270.0,43.76403,-79.24042,100.0,69.654,69.7,505,220.37,220.37
1704,5112,UMI,30.0,43.76403,-79.23405,100.0,69.351,69.4,521,203.87,203.87
1704,5113,UMI,150.0,43.76403,-79.23405,100.0,71.383,71.4,511,213.8,213.8
1704,5114,UMI,270.0,43.76403,-79.23405,100.0,59.227,59.2,460,189.91,189.91
1705,5115,UMI,30.0,43.76403,-79.22768,100.0,68.006,68.0,519,203.04,203.04
1705,5116,UMI,150.0,43.76403,-79.22768,100.0,63.117,63.1,451,182.45,182.45
1705,5117,UMI,270.0,43.76403,-79.22768,100.0,59.121,59.1,496,203.19,203.19
1706,5118,UMI,30.0,43.76403,-79.22131,100.0,63.996,64.0,475,190.59,190.59
1706,5119,UMI,150.0,43.76403,-79.22131,100.0,71.737,71.7,510,203.54,203.54
1706,5120,UMI,270.0,43.76403,-79.22131,100.0,72.119,72.1,532,207.35,207.35
1707,5121,UMI,30.0,43.76403,-79.21493,100.0,56.649,56.6,483,169.46,169.46
1707,5122,UMI,150.0,43.76403,-79.21493,100.0,54.281,54.3,399,142.04,142.04
1707,5123,UMI,270.0,43.76403,-79.21493,100.0,59.767,59.8,427,177.89,177.89
1708,5124,UMI,30.0,43.76403,-79.20856,100.0,54.061,54.1,333,128.89,128.89
1708,5125,UMI,150.0,43.76403,-79.20856,100.0,45.385,45.4,290,116.01,116.01
1708,5126,UMI,270.0,43.76403,-79.20856,100.0,64.061,64.1,410,164.77,164.77
1709,5127,UMI,30.0,43.76403,-79.20219,100.0,28.75,28.8,226,79.14,79.14
1709,5128,UMI,150.0,43.76403,-79.20219,100.0,32.224,32.2,216,83.51,83.51
1709,5129,UMI,270.0,43.76403,-79.20219,100.0,36.262,36.3,249,89.98,89.98
1710,5130,UMI,30.0,43.76403,-79.19581,100.0,51.543,51.5,351,148.3,148.3
1710,5131,UMI,150.0,43.76403,-79.19581,100.0,58.815,58.8,407,158.06,158.06
1710,5132,UMI,270.0,43.76403,-79.19581,100.0,54.443,54.4,364,145.23,145.23
1711,5133,UMI,30.0,43.76403,-79.18944,100.0,54.369,54.4,522,195.02,195.02
1711,5134,UMI,150.0,43.76403,-79.18944,100.0,74.773,74.8,524,216.31,216.31
1711,5135,UMI,270.0,43.76403,-79.18944,100.0,51.98,52.0,415,168.28,168.28
1712,5136,UMI,30.0,43.76403,-79.18307,100.0,56.591,56.6,445,184.06,184.06
1712,5137,UMI,150.0,43.76403,-79.18307,100.0,47.926,47.9,488,175.47,175.47
1712,5138,UMI,270.0,43.76403,-79.18307,100.0,57.136,57.1,483,194.97,194.97
1713,5139,UMI,30.0,43.76403,-79.1767,100.0,49.887,49.9,465,185.25,185.25
1713,5140,UMI,150.0,43.76403,-79.1767,100.0,41.366,41.4,441,159.46,159.46
1713,5141,UMI,270.0,43.76403,-79.1767,100.0,56.189,56.2,468,189.91,189.91
1714,5142,UMI,30.0,43.76403,-79.17032,100.0,23.635,23.6,172,77.66,77.66
1714,5143,UMI,150.0,43.76403,-79.17032,100.0,14.314,14.3,150,56.97,56.97
1714,5144,UMI,270.0,43.76403,-79.17032,100.0,30.23,30.2,264,111.01,111.01
1715,5145,UMI,30.0,43.76403,-79.16395,100.0,21.563,21.6,174,77.14,77.14
1715,5146,UMI,150.0,43.76403,-79.16395,100.0,11.215,11.2,146,49.16,49.16
1715,5147,UMI,270.0,43.76403,-79.16395,100.0,14.152,14.2,176,58.29,58.29
1716,5148,UMI,30.0,43.76403,-79.15758,100.0,9.965,10.0,116,42.75,42.75
1716,5149,UMI,150.0,43.76403,-79.15758,100.0,4.927,4.9,69,22.25,22.25
1716,5150,UMI,270.0,43.76403,-79.15758,100.0,11.201,11.2,121,47.5,47.5
1717,5151,UMI,30.0,43.76403,-79.15121,100.0,9.118,9.1,90,35.78,35.78
1717,5152,UMI,150.0,43.76403,-79.15121,100.0,4.258,4.3,53,22.67,22.67
1717,5153,UMI,270.0,43.76403,-79.15121,100.0,5.464,5.5,58,22.91,22.91
1718,5154,UMI,30.0,43.76403,-79.14483,100.0,4.413,4.4,38,18.37,18.37
1718,5155,UMI,150.0,43.76403,-79.14483,100.0,1.492,1.5,18,7.04,7.04
1718,5156,UMI,270.0,43.76403,-79.14483,100.0,2.87,2.9,33,10.77,10.77
1719,5157,UMI,30.0,43.76802,-79.61323,100.0,3.7,3.7,49,18.31,18.31
1719,5158,UMI,150.0,43.76802,-79.61323,100.0,4.299,4.3,40,17.37,17.37
1719,5159,UMI,270.0,43.76802,-79.61323,100.0,0.929,0.9,16,3.64,3.64
1720,5160,UMI,30.0,43.76802,-79.60686,100.0,4.769,4.8,53,20.56,20.56
1720,5161,UMI,150.0,43.76802,-79.60686,100.0,6.287,6.3,54,21.24,21.24
1720,5162,UMI,270.0,43.76802,-79.60686,100.0,6.16,6.2,62,28.29,28.29
1721,5163,UMI,30.0,43.76802,-79.60048,100.0,7.263,7.3,54,21.9,21.9
1721,5164,UMI,150.0,43.76802,-79.60048,100.0,5.02,5.0,43,18.52,18.52
1721,5165,UMI,270.0,43.76802,-79.60048,100.0,4.846,4.8,49,23.25,23.25
1722,5166,UMI,30.0,43.76802,-79.59411,100.0,7.179,7.2,51,22.15,22.15
1722,5167,UMI,150.0,43.76802,-79.59411,100.0,5.455,5.5,47,21.88,21.88
1722,5168,UMI,270.0,43.76802,-79.59411,100.0,5.043,5.0,43,22.67,22.67
1723,5169,UMI,30.0,43.76802,-79.58774,100.0,4.912,4.9,45,14.14,14.14
1723,5170,UMI,150.0,43.76802,-79.58774,100.0,5.567,5.6,46,18.93,18.93
1723,5171,UMI,270.0,43.76802,-79.58774,100.0,5.18,5.2,44,19.89,19.89
1724,5172,UMI,30.0,43.76802,-79.57499,100.0,8.409,8.4,82,26.22,26.22
1724,5173,UMI,150.0,43.76802,-79.57499,100.0,17.328,17.3,140,59.02,59.02
1724,5174,UMI,270.0,43.76802,-79.57499,100.0,8.906,8.9,91,32.81,32.81
1725,5175,UMI,30.0,43.76802,-79.56862,100.0,12.496,12.5,101,37.85,37.85
1725,5176,UMI,150.0,43.76802,-79.56862,100.0,15.463,15.5,134,42.17,42.17
1725,5177,UMI,270.0,43.76802,-79.56862,100.0,9.866,9.9,107,35.94,35.94
1726,5178,UMI,30.0,43.76802,-79.56225,100.0,11.993,12.0,103,38.56,38.56
1726,5179,UMI,150.0,43.76802,-79.56225,100.0,14.934,14.9,126,49.02,49.02
1726,5180,UMI,270.0,43.76802,-79.56225,100.0,15.708,15.7,110,54.68,54.68
1727,5181,UMI,30.0,43.76802,-79.55587,100.0,11.514,11.5,128,45.24,45.24
1727,5182,UMI,150.0,43.76802,-79.55587,100.0,21.078,21.1,179,74.26,74.26
1727,5183,UMI,270.0,43.76802,-79.55587,100.0,13.851,13.9,141,57.29,57.29
1728,5184,UMI,30.0,43.76802,-79.5495,100.0,15.399,15.4,116,52.29,52.29
1728,5185,UMI,150.0,43.76802,-79.5495,100.0,16.097,16.1,137,54.54,54.54
1728,5186,UMI,270.0,43.76802,-79.5495,100.0,17.48,17.5,124,56.3,56.3
1729,5187,UMI,30.0,43.76802,-79.54313,100.0,16.617,16.6,136,60.56,60.56
1729,5188,UMI,150.0,43.76802,-79.54313,100.0,13.955,14.0,135,55.46,55.46
1729,5189,UMI,270.0,43.76802,-79.54313,100.0,9.666,9.7,111,40.41,40.41
1730,5190,UMI,30.0,43.76802,-79.53676,100.0,16.445,16.4,111,53.94,53.94
1730,5191,UMI,150.0,43.76802,-79.53676,100.0,17.036,17.0,128,58.39,58.39
1730,5192,UMI,270.0,43.76802,-79.53676,100.0,18.198,18.2,130,50.97,50.97
1731,5193,UMI,30.0,43.76802,-79.53038,100.0,40.309,40.3,328,139.32,139.32
1731,5194,UMI,150.0,43.76802,-79.53038,100.0,37.756,37.8,330,123.27,123.27
1731,5195,UMI,270.0,43.76802,-79.53038,100.0,17.025,17.0,155,62.02,62.02
1732,5196,UMI,30.0,43.76802,-79.52401,100.0,41.996,42.0,299,117.71,117.71
1732,5197,UMI,150.0,43.76802,-79.52401,100.0,52.827,52.8,405,154.13,154.13
1732,5198,UMI,270.0,43.76802,-79.52401,100.0,49.893,49.9,391,155.26,155.26
1733,5199,UMI,30.0,43.76802,-79.51764,100.0,28.558,28.6,219,84.02,84.02
1733,5200,UMI,150.0,43.76802,-79.51764,100.0,26.231,26.2,241,87.43,87.43
1733,5201,UMI,270.0,43.76802,-79.51764,100.0,26.31,26.3,228,83.41,83.41
1734,5202,UMI,30.0,43.76802,-79.51127,100.0,13.712,13.7,136,48.65,48.65
1734,5203,UMI,150.0,43.76802,-79.51127,100.0,25.568,25.6,188,79.86,79.86
1734,5204,UMI,270.0,43.76802,-79.51127,100.0,33.742,33.7,304,118.92,118.92
1735,5205,UMI,30.0,43.76802,-79.50489,100.0,39.026,39.0,278,110.68,110.68
1735,5206,UMI,150.0,43.76802,-79.50489,100.0,38.24,38.2,330,131.27,131.27
1735,5207,UMI,270.0,43.76802,-79.50489,100.0,19.224,19.2,170,68.47,68.47
1736,5208,UMI,30.0,43.76802,-79.49852,100.0,36.722,36.7,315,123.41,123.41
1736,5209,UMI,150.0,43.76802,-79.49852,100.0,42.158,42.2,408,161.62,161.62
1736,5210,UMI,270.0,43.76802,-79.49852,100.0,39.6,39.6,341,140.53,140.53
1737,5211,UMI,30.0,43.76802,-79.49215,100.0,16.62,16.6,140,54.97,54.97
1737,5212,UMI,150.0,43.76802,-79.49215,100.0,18.745,18.7,165,70.39,70.39
1737,5213,UMI,270.0,43.76802,-79.49215,100.0,15.747,15.7,185,59.64,59.64
1738,5214,UMI,30.0,43.76802,-79.48577,100.0,15.276,15.3,102,42.7,42.7
1738,5215,UMI,150.0,43.76802,-79.48577,100.0,19.347,19.3,172,67.38,67.38
1738,5216,UMI,270.0,43.76802,-79.48577,100.0,17.161,17.2,149,60.66,60.66
1739,5217,UMI,30.0,43.76802,-79.4794,100.0,20.746,20.7,156,66.61,66.61
1739,5218,UMI,150.0,43.76802,-79.4794,100.0,14.067,14.1,135,50.12,50.12
1739,5219,UMI,270.0,43.76802,-79.4794,100.0,11.985,12.0,106,43.72,43.72
1740,5220,UMI,30.0,43.76802,-79.47303,100.0,17.088,17.1,152,59.43,59.43
1740,5221,UMI,150.0,43.76802,-79.47303,100.0,14.109,14.1,142,45.59,45.59
1740,5222,UMI,270.0,43.76802,-79.47303,100.0,14.367,14.4,137,47.28,47.28
1741,5223,UMI,30.0,43.76802,-79.46666,100.0,21.445,21.4,123,55.11,55.11
1741,5224,UMI,150.0,43.76802,-79.46666,100.0,24.605,24.6,160,58.21,58.21
1741,5225,UMI,270.0,43.76802,-79.46666,100.0,17.508,17.5,136,50.75,50.75
1742,5226,UMI,30.0,43.76802,-79.46028,100.0,31.671,31.7,249,99.78,99.78
1742,5227,UMI,150.0,43.76802,-79.46028,100.0,53.418,53.4,362,151.48,151.48
1742,5228,UMI,270.0,43.76802,-79.46028,100.0,31.939,31.9,213,90.66,90.66
1743,5229,UMI,30.0,43.76802,-79.45391,100.0,22.842,22.8,177,68.93,68.93
1743,5230,UMI,150.0,43.76802,-79.45391,100.0,43.331,43.3,336,131.42,131.42
1743,5231,UMI,270.0,43.76802,-79.45391,100.0,29.702,29.7,234,95.71,95.71
1744,5232,UMI,30.0,43.76802,-79.44754,100.0,24.206,24.2,196,76.39,76.39
1744,5233,UMI,150.0,43.76802,-79.44754,100.0,29.556,29.6,210,76.96,76.96
1744,5234,UMI,270.0,43.76802,-79.44754,100.0,20.629,20.6,170,61.62,61.62
1745,5235,UMI,30.0,43.76802,-79.44117,100.0,57.704,57.7,428,168.08,168.08
1745,5236,UMI,150.0,43.76802,-79.44117,100.0,55.423,55.4,389,153.48,153.48
1745,5237,UMI,270.0,43.76802,-79.44117,100.0,54.768,54.8,348,143.55,143.55
1746,5238,UMI,30.0,43.76802,-79.43479,100.0,61.371,61.4,444,170.36,170.36
1746,5239,UMI,150.0,43.76802,-79.43479,100.0,53.563,53.6,417,151.24,151.24
1746,5240,UMI,270.0,43.76802,-79.43479,100.0,62.893,62.9,420,186.41,186.41
1747,5241,UMI,30.0,43.76802,-79.42842,100.0,63.774,63.8,439,187.75,187.75
1747,5242,UMI,150.0,43.76802,-79.42842,100.0,52.175,52.2,372,150.45,150.45
1747,5243,UMI,270.0,43.76802,-79.42842,100.0,60.812,60.8,409,161.42,161.42
1748,5244,UMI,30.0,43.76802,-79.42205,100.0,53.366,53.4,421,154.57,154.57
1748,5245,UMI,150.0,43.76802,-79.42205,100.0,43.785,43.8,321,137.08,137.08
